Código IES;Nome do Curso
793;NUTRIÇÃO
4522;ENGENHARIA MECÂNICA
483;CIÊNCIAS BIOLÓGICAS
665;PEDAGOGIA
319;FISIOTERAPIA
322;NUTRIÇÃO
466;ENGENHARIA CIVIL
374;ADMINISTRAÇÃO
481;CIÊNCIAS POLÍTICAS
1100;FUTEBOL
18019;PROCESSOS ESCOLARES
17854;EDUCAÇÃO FÍSICA
322;CIÊNCIAS BIOLÓGICAS
952;ENGENHARIA CIVIL
221;BIOMEDICINA
793;ADMINISTRAÇÃO
138;MEDICINA
1276;ESTÉTICA E COSMÉTICA
19;TECNOLOGIA DA INFORMAÇÃO PARA NEGÓCIOS DIGITAIS
316;COMÉRCIO EXTERIOR
457;ENFERMAGEM
33;SAÚDE:PROJETOS MANUTENÇÃO E OPERAÇÃO DE APARELHOS MÉDICO-HOSPITALARES
466;PRODUÇÃO AUDIOVISUAL
316;FARMÁCIA
491;LETRAS - PORTUGUÊS E INGLÊS
2575;PEDAGOGIA
203;EDUCAÇÃO FÍSICA
322;DESIGN GRÁFICO
533;GESTÃO DE SEGURANÇA PRIVADA
322;NUTRIÇÃO
376;RADIOLOGIA
266;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
18099;GESTÃO DE PRODUÇÃO INDUSTRIAL
1388;LETRAS - INGLÊS
4826;PSICOLOGIA
1434;PSICOLOGIA
33;PROJETOS MECÂNICOS
23236;ARQUITETURA E URBANISMO
1541;REDES DE COMPUTADORES
1149;BIOMEDICINA
162;DESIGN DE MODA
221;PSICOLOGIA
898;CIÊNCIAS CONTÁBEIS
5669;PSICOLOGIA
1032;BIOMEDICINA
1444;DESIGN GRÁFICO
4169;ENGENHARIA CIVIL
208;DIREITO
33;PROCESSOS METALÚRGICOS
231;LETRAS - PORTUGUÊS E INGLÊS
322;DESIGN DE INTERIORES
150;TEATRO
15682;GESTÃO EMPRESARIAL
546;CIÊNCIAS SOCIOAMBIENTAIS
1898;SISTEMAS DE INFORMAÇÃO
18526;MATEMÁTICA
150;GASTRONOMIA
7;TERAPIA OCUPACIONAL
1838;GESTÃO DE RECURSOS HUMANOS
221;GESTÃO DE RECURSOS HUMANOS
457;ENGENHARIA CIVIL
1788;PRODUÇÃO CULTURAL
4024;SISTEMAS PARA INTERNET
1834;TURISMO
1810;GESTÃO DE PRODUÇÃO INDUSTRIAL
1964;HOTELARIA HOSPITALAR
1933;PEDAGOGIA
845;PSICOLOGIA
1810;GEOGRAFIA
923;ADMINISTRAÇÃO
881;CIÊNCIAS CONTÁBEIS
1294;CIÊNCIAS BIOLÓGICAS
546;ARTE: HISTóRIA CRíTICA E CURADORIA
363;FÍSICA
672;ENGENHARIA ELÉTRICA
15581;DESENVOLVIMENTO DE SOFTWARE MULTIPLATAFORMA
4926;PROCESSOS QUÍMICOS
4995;GESTÃO DE SEGURANÇA PRIVADA
1433;ADMINISTRAÇÃO
271;PSICOLOGIA
322;ENGENHARIA DE PRODUÇÃO MECÂNICA
466;EDUCAÇÃO FÍSICA
1465;GESTÃO DE RECURSOS HUMANOS
521;MARKETING
1854;MEDICINA
2806;PEDAGOGIA
1388;EVENTOS
745;PEDAGOGIA
203;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
17902;ENGENHARIA DE COMPUTAÇÃO
417;EDUCAÇÃO FÍSICA
5312;GESTÃO FINANCEIRA
2556;DESIGN
244;LETRAS - PORTUGUÊS E INGLÊS E RESPECTIVAS LITERATURAS
316;EDUCAÇÃO FÍSICA
3513;SERVIÇO SOCIAL
17854;ESTÉTICA E COSMÉTICA
4925;RELAÇÕES INTERNACIONAIS
56;PEDAGOGIA
1292;CIÊNCIAS CONTÁBEIS
1294;CIÊNCIA DE DADOS
22313;DIREITO
2279;GESTÃO FINANCEIRA
793;PROCESSOS GERENCIAIS
4826;FISIOTERAPIA
1294;LOGÍSTICA
481;MATEMÁTICA
376;LOGÍSTICA
138;DESIGN GRÁFICO
3641;ARQUITETURA E URBANISMO
221;MEDICINA VETERINÁRIA
15501;GESTÃO DA PRODUÇÃO INDUSTRIAL
672;ENGENHARIA DE PRODUÇÃO
213;RELAÇÕES PÚBLICAS
322;DESIGN GRÁFICO
4829;TEATRO
22316;FARMÁCIA
266;CIÊNCIAS CONTÁBEIS
109;DIREITO
1294;ESTÉTICA E COSMÉTICA
322;JORNALISMO
322;ENGENHARIA ELÉTRICA
203;ENGENHARIA MECÂNICA
4826;ODONTOLOGIA
1836;CIÊNCIA DA COMPUTAÇÃO
466;RELAÇÕES INTERNACIONAIS
265;SISTEMAS DE INFORMAÇÃO
16864;LETRAS - INGLÊS
124;ESTÉTICA E COSMÉTICA
1149;ODONTOLOGIA
316;SISTEMAS DE INFORMAÇÃO
4024;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
843;DESIGN
4724;GESTÃO DE NEGÓCIOS IMOBILIÁRIOS
275;ADMINISTRAÇÃO
1762;DESIGN DE MODA
1273;ESTÉTICA E COSMÉTICA
203;FARMÁCIA
1810;ENGENHARIA ELÉTRICA
1870;ARTES
322;COMUNICAÇÃO EM COMPUTAÇÃO GRÁFICA
55;LETRAS - ALEMÃO
665;SISTEMAS DE INFORMAÇÃO
502;LETRAS - PORTUGUÊS
1584;GESTÃO DA PRODUÇÃO INDUSTRIAL
2465;ADMINISTRAÇÃO
1545;ADMINISTRAÇÃO
4013;PSICOLOGIA
322;PRODUÇÃO MULTIMÍDIA
1355;ENFERMAGEM
360;GESTÃO HOSPITALAR
1892;REDES DE COMPUTADORES
316;CIÊNCIA DA COMPUTAÇÃO
225;PEDAGOGIA
56;LETRAS
322;ESTÉTICA E COSMÉTICA
24253;ADMINISTRAÇÃO PÚBLICA
1100;PROCESSOS GERENCIAIS
1690;EDUCAÇÃO FÍSICA
1032;FILOSOFIA
546;FISIOTERAPIA
23145;COMUNICAÇÃO SOCIAL - RÁDIO E TELEVISÃO
376;CIÊNCIAS DA COMPUTAÇÃO
417;MEDICINA VETERINÁRIA
26543;ENFERMAGEM
466;ADMINISTRAÇÃO
2408;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
2494;PEDAGOGIA
483;HISTÓRIA
19252;PEDAGOGIA
13488;ENGENHARIA DE PRODUÇÃO
55;MATEMÁTICA
1365;ENFERMAGEM
221;ENGENHARIA ELÉTRICA
24168;DIREITO
55;FILOSOFIA
1545;PEDAGOGIA
19;TEOLOGIA
5387;PROCESSOS GERENCIAIS
1032;ARQUITETURA E URBANISMO
491;PROCESSOS GERENCIAIS
221;PEDAGOGIA
322;EDUCAÇÃO FÍSICA
1876;MEDICINA
2009;ADMINISTRAÇÃO
1490;ENGENHARIA AMBIENTAL
1388;ADMINISTRAÇÃO
56;FÍSICA DE MATERIAIS
4000;GASTRONOMIA
483;ENGENHARIA CIVIL
1365;SISTEMAS DE INFORMAÇÃO
59;DIREITO
10323;CIÊNCIAS DA COMPUTAÇÃO
1810;GESTÃO AMBIENTAL
322;GESTÃO DA QUALIDADE
4793;EDUCAÇÃO FÍSICA
1732;ENFERMAGEM
203;CIÊNCIAS BIOLÓGICAS
316;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
1276;FISIOTERAPIA
322;FARMÁCIA
4826;ENFERMAGEM
207;ENFERMAGEM
1844;EDUCAÇÃO FÍSICA
10323;CIÊNCIA DA COMPUTAÇÃO
1273;LETRAS - PORTUGUÊS E INGLÊS
952;ODONTOLOGIA
3985;FOTOGRAFIA
456;FONOAUDIOLOGIA
28988;CIÊNCIA DE DADOS PARA NEGÓCIOS
466;TURISMO
208;AGRONOMIA
1810;ENGENHARIA DE ALIMENTOS
1032;ENGENHARIA DE PRODUÇÃO
738;COMUNICAÇÃO SOCIAL - JORNALISMO
745;LETRAS - PORTUGUÊS E INGLÊS
203;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
55;ENGENHARIA ELÉTRICA - ÊNFASE EM AUTOMAÇÃO E CONTROLE
322;CIÊNCIAS BIOLÓGICAS
1313;CIÊNCIAS CONTÁBEIS
12791;DIREITO
322;LOGÍSTICA
5669;FISIOTERAPIA
221;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
4185;DIREITO
1294;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
1092;GESTÃO DE RECURSOS HUMANOS
1388;REDES DE COMPUTADORES
852;DESIGN DIGITAL
672;ARQUITETURA E URBANISMO
495;PEDAGOGIA
466;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
466;AVIAÇÃO CIVIL
4652;ENGENHARIA CIVIL
375;CIÊNCIAS BIOLÓGICAS
1834;PEDAGOGIA
17608;PEDAGOGIA
3529;SISTEMAS DE INFORMAÇÃO
263;DIREITO
33;SISTEMAS BIOMÉDICOS
322;AUTOMAÇÃO INDUSTRIAL
207;MARKETING
26709;PSICOLOGIA
316;DESIGN GRÁFICO
1365;CIÊNCIAS CONTÁBEIS
3896;PEDAGOGIA
322;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
322;PROPAGANDA E MARKETING
1810;SISTEMAS PARA INTERNET
466;COMÉRCIO EXTERIOR
1310;ENFERMAGEM
22651;ADMINISTRAÇÃO
1294;GESTÃO FINANCEIRA
3529;ADMINISTRAÇÃO
2774;BIOMEDICINA
322;ENGENHARIA DE PRODUÇÃO
322;ENGENHARIA DE PRODUÇÃO MECÂNICA
14069;COMÉRCIO EXTERIOR
4925;QUÍMICA
55;ENGENHARIA DE MINAS
457;CIÊNCIA DA COMPUTAÇÃO
1045;EDUCAÇÃO FÍSICA
221;ADMINISTRAÇÃO
1846;ENGENHARIA DE COMPUTAÇÃO
203;ENGENHARIA DE COMPUTAÇÃO
1149;FARMÁCIA
374;LETRAS - INGLÊS
19325;GESTÃO DE RECURSOS HUMANOS
1386;DESIGN
1270;GESTÃO DE RECURSOS HUMANOS
322;PRODUÇÃO AUDIOVISUAL
254;ADMINISTRAÇÃO
74;GESTÃO COMERCIAL
417;ARQUITETURA E URBANISMO
591;ENFERMAGEM
415;RADIOLOGIA
203;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
150;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
322;FARMÁCIA
26443;ODONTOLOGIA
265;MEDICINA VETERINÁRIA
21238;DIREITO
7;EDUCAÇÃO ESPECIAL
1810;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
203;DESIGN
1742;GESTÃO DE RECURSOS HUMANOS
19739;PROCESSOS QUÍMICOS
1444;BIOMEDICINA
521;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
161;PRODUÇÃO AUDIOVISUAL
5627;GESTÃO EMPRESARIAL
55;HISTÓRIA
1307;PSICOLOGIA
18066;MARKETING
13752;NUTRIÇÃO
271;ENGENHARIA QUÍMICA
4141;ENGENHARIA CIVIL
456;ENGENHARIA ELÉTRICA
546;HISTÓRIA
322;BIOMEDICINA
316;DIREITO
605;ENGENHARIA QUÍMICA
4878;GESTÃO DE RECURSOS HUMANOS
203;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
316;PEDAGOGIA
4817;ELETRÔNICA INDUSTRIAL
636;JORNALISMO
1310;NUTRIÇÃO
375;ENGENHARIA DE COMPUTAÇÃO
1270;BIOMEDICINA
953;ENGENHARIA DE ALIMENTOS
466;COMÉRCIO INTERNACIONAL
227;RELAÇÕES PÚBLICAS
319;LETRAS - PORTUGUÊS E ESPANHOL
322;ARQUITETURA E URBANISMO
22527;FARMÁCIA
146;PODOLOGIA
1870;CIÊNCIAS BIOLÓGICAS
11308;ENGENHARIA DE PRODUÇÃO
793;BIOMEDICINA
5669;LOGÍSTICA
254;BIOMEDICINA
5669;CIÊNCIA DA COMPUTAÇÃO
491;MARKETING
4826;DIREITO
910;DIREITO
1299;QUÍMICA
456;CIÊNCIAS ECONÔMICAS
2332;ODONTOLOGIA
457;MARKETING
1857;FILOSOFIA
203;COMÉRCIO EXTERIOR
923;LOGÍSTICA
1230;GASTRONOMIA
14401;LOGÍSTICA
322;CIÊNCIAS CONTÁBEIS
322;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
375;DIREITO
271;PSICOLOGIA
4655;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
322;ESTÉTICA E COSMÉTICA
1224;ENFERMAGEM
265;DIREITO
416;ADMINISTRAÇÃO
1541;PEDAGOGIA
3456;MARKETING
440;PROCESSOS GERENCIAIS
56;ENGENHARIA CIVIL
375;GESTÃO FINANCEIRA
322;EDUCAÇÃO FÍSICA
466;LETRAS - LÍNGUA PORTUGUESA
322;ESTÉTICA E COSMÉTICA
322;GESTÃO PORTUÁRIA
374;HISTÓRIA
420;ENGENHARIA ELÉTRICA
466;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
242;PSICOLOGIA
20586;FARMÁCIA
636;DESIGN
316;ENGENHARIA MECÂNICA
4826;BIOMEDICINA
1541;GESTÃO COMERCIAL
2625;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
4681;CIÊNCIAS CONTÁBEIS
591;CIÊNCIAS AMBIENTAIS
517;PEDAGOGIA
23394;CIÊNCIAS CONTÁBEIS
3432;GEOGRAFIA
322;BIOMEDICINA
203;ENGENHARIA QUÍMICA
124;MEDICINA
1270;DIREITO
517;LETRAS - PORTUGUÊS E INGLÊS
665;DESIGN GRÁFICO
167;GESTÃO DE RECURSOS HUMANOS
1690;PEDAGOGIA
1290;ENGENHARIA BIOMÉDICA
3779;PEDAGOGIA
1294;ENGENHARIA MECÂNICA
502;NUTRIÇÃO
322;PUBLICIDADE E PROPAGANDA
20586;ADMINISTRAÇÃO
221;DIREITO
602;ENGENHARIA ELETRÔNICA
322;DESIGN GRÁFICO
1100;LOGÍSTICA
167;MEDICINA VETERINÁRIA
7;ENGENHARIA DE PRODUÇÃO
434;ESTÉTICA E COSMÉTICA
456;GESTÃO PÚBLICA
322;FISIOTERAPIA
15708;GESTÃO DE RECURSOS HUMANOS
322;ENFERMAGEM
670;FARMÁCIA
1273;FARMÁCIA
2556;COMUNICAÇÃO E MARKETING
1476;PUBLICIDADE E PROPAGANDA
4655;PSICOLOGIA
1554;FONOAUDIOLOGIA
322;PROPAGANDA E MARKETING
4104;ENGENHARIA CIVIL
203;COMÉRCIO EXTERIOR
20586;PEDAGOGIA
1438;ENGENHARIA MECÂNICA
374;LETRAS - PORTUGUÊS
1386;MODA
2465;DIREITO
13938;ADMINISTRAÇÃO
1299;MATEMÁTICA
1096;CIÊNCIAS CONTÁBEIS
1299;CIÊNCIAS ECONÔMICAS
738;FARMÁCIA
2971;SISTEMAS DE INFORMAÇÃO
456;EDUCAÇÃO FÍSICA
1294;LETRAS - PORTUGUÊS E INGLÊS
3779;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
203;DESIGN
24024;AGRONOMIA
1892;ENGENHARIA AMBIENTAL
1418;ENGENHARIA MECÂNICA
1322;DIREITO
466;ARQUITETURA E URBANISMO
670;CIÊNCIAS CONTÁBEIS
1149;RÁDIO TV E INTERNET
221;ENGENHARIA CIVIL
665;PRODUÇÃO AUDIOVISUAL
266;ARQUITETURA E URBANISMO
5215;FARMÁCIA
1434;EDUCAÇÃO FÍSICA
15689;GESTÃO HOSPITALAR
952;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
602;ENGENHARIA AEROESPACIAL
481;EDUCAÇÃO FÍSICA
439;DIREITO
137;ENGENHARIA ELÉTRICA
150;MATEMÁTICA
11308;ENFERMAGEM
19;ADMINISTRAÇÃO
456;ARQUITETURA E URBANISMO
19;FARMÁCIA
502;PRODUÇÃO MULTIMÍDIA
1892;TERAPIA OCUPACIONAL
319;FISIOTERAPIA
316;DESIGN DE PRODUTO
56;LETRAS
4211;CIÊNCIAS CONTÁBEIS
19325;ODONTOLOGIA
74;CIÊNCIAS BIOLÓGICAS
2183;CIÊNCIAS CONTÁBEIS
670;NUTRIÇÃO
1478;CIÊNCIAS CONTÁBEIS
266;NUTRIÇÃO
203;GESTÃO DA INOVAÇÃO E EMPREENDEDORISMO DIGITAL
265;ENGENHARIA CIVIL
1465;PEDAGOGIA
15803;PRODUÇÃO FONOGRÁFICA
1225;EDUCAÇÃO FÍSICA
521;COMUNICAÇÃO E MARKETING
481;MARKETING
2494;BIOMEDICINA
1892;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
21638;MARKETING DIGITAL
58;DIREITO
322;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
521;ENGENHARIA DE PRODUÇÃO
1286;QUÍMICA
55;CIÊNCIAS CONTÁBEIS
461;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
1418;BIOMEDICINA
1149;NUTRIÇÃO
322;EDUCAÇÃO FÍSICA
466;ENGENHARIA QUÍMICA
4925;ENGENHARIA BIOMÉDICA
15859;ENGENHARIA CIVIL
203;ENGENHARIA MECÂNICA
1365;PEDAGOGIA
374;ENGENHARIA DE PETRÓLEO
4652;ADMINISTRAÇÃO
22;ADMINISTRAÇÃO
1292;PUBLICIDADE E PROPAGANDA
852;SISTEMAS DE INFORMAÇÃO
1933;SERVIÇO SOCIAL
1810;ENGENHARIA DE COMPUTAÇÃO
431;ENFERMAGEM
322;GESTÃO DA QUALIDADE
1762;GESTÃO DE RECURSOS HUMANOS
56;MATEMÁTICA
4522;FISIOTERAPIA
231;ENGENHARIA QUÍMICA
124;ENGENHARIA AGRONÔMICA
56;ZOOTECNIA
55;MúSICA COM HABILITAçãO EM COMPOSIçãO
203;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
55;CIêNCIAS EXATAS COM HABILITAçãO EM MATEMáTICA
670;FISIOTERAPIA
1810;CIÊNCIA DA COMPUTAÇÃO
12661;GESTÃO FINANCEIRA
265;CIÊNCIAS BIOLÓGICAS
466;DESIGN DE INTERIORES
652;ENGENHARIA DE PRODUÇÃO
1921;FILOSOFIA
852;DEFESA CIBERNÉTICA
376;NUTRIÇÃO
1841;GESTÃO FINANCEIRA
5633;LOGÍSTICA
665;ESTÉTICA E COSMÉTICA
2183;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
1838;DESIGN
22312;PSICOLOGIA
4020;RADIOLOGIA
15680;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
266;SISTEMAS DE INFORMAÇÃO
481;LOGÍSTICA
213;RELAÇÕES INTERNACIONAIS
456;INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA
275;DESIGN DE MODA
15793;PROCESSOS GERENCIAIS DO PROGRAMA AMS
737;MEDICINA
19;CIÊNCIAS BIOLÓGICAS
4090;PSICOLOGIA
23241;COMUNICAÇÃO SOCIAL - RÁDIO E TELEVISÃO
322;ENGENHARIA DE PRODUÇÃO MECÂNICA
12723;GESTÃO HOSPITALAR
1541;GESTÃO DE RECURSOS HUMANOS
322;ENGENHARIA CIVIL
1270;PEDAGOGIA
1810;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
74;MATEMÁTICA
461;DIREITO
1420;ENFERMAGEM
222;ENGENHARIA ELÉTRICA
502;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
21670;ODONTOLOGIA
207;PEDAGOGIA
269;CIÊNCIAS CONTÁBEIS
150;HISTÓRIA
56;ODONTOLOGIA
1876;PSICOLOGIA
23335;ENFERMAGEM
376;MARKETING
14858;ADMINISTRAÇÃO
1292;PEDAGOGIA
1294;AUTOMAÇÃO INDUSTRIAL
1499;BIOMEDICINA
491;PSICOLOGIA
55;QUÍMICA - HABILITAÇÃO TECNOLÓGICA - ÊNFASE AMBIENTAL
543;COMUNICAÇÃO SOCIAL
22319;DESENVOLVIMENTO DE SOFTWARE MULTIPLATAFORMA
275;QUÍMICA
605;CIÊNCIAS ECONÔMICAS
546;RELAÇÕES INTERNACIONAIS
1838;LOGÍSTICA
1292;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
322;ARQUITETURA E URBANISMO
16395;JOGOS DIGITAIS
670;DIREITO
7;TURISMO
54;ENGENHARIA DE TELECOMUNICAÇÕES
13481;ADMINISTRAÇÃO
322;CIÊNCIA DA COMPUTAÇÃO
7;FILOSOFIA
591;BIOMEDICINA
526;EDUCAÇÃO FÍSICA
852;WEB DESIGN
526;MEDICINA VETERINÁRIA
737;ENFERMAGEM
1224;PSICOLOGIA
952;ENFERMAGEM
316;REDES DE COMPUTADORES
1100;AUTOMAÇÃO INDUSTRIAL
665;CONSTRUÇÃO DE EDIFÍCIOS
19;HISTÓRIA
322;PSICOLOGIA
457;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
266;PEDAGOGIA
322;PSICOLOGIA
852;COMPUTAÇÃO EM NUVEM
4655;MEDICINA VETERINÁRIA
7;ENGENHARIA FÍSICA
322;MEDICINA
374;LETRAS
162;PRODUÇÃO JOALHEIRA
1273;ENGENHARIA DE PRODUÇÃO
7;GERONTOLOGIA
208;ENGENHARIA QUÍMICA
254;EDUCAÇÃO FÍSICA
221;ENGENHARIA MECÂNICA
1230;ENGENHARIA DE COMPUTAÇÃO
55;MARKETING
316;PROCESSOS GERENCIAIS
15581;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
208;ENGENHARIA DE PRODUÇÃO
1386;ARQUITETURA E URBANISMO
23242;ODONTOLOGIA
17731;CIÊNCIAS HUMANAS
5215;EDUCAÇÃO FÍSICA
203;NUTRIÇÃO
375;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
56;ARTES CÊNICAS
322;PROPAGANDA E MARKETING
466;MARKETING
496;ARQUITETURA E URBANISMO
1385;COMUNICAÇÃO SOCIAL - RÁDIO TV E MULTIMÍDIA
17608;SISTEMAS PARA INTERNET
213;ADMINISTRAÇÃO
605;MARKETING
203;PROCESSOS GERENCIAIS
953;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
23241;PROCESSOS GERENCIAIS
1418;DIREITO
491;PEDAGOGIA
56;LETRAS - PORTUGUÊS E LATIM
374;GESTÃO COMERCIAL
3432;PEDAGOGIA
23241;ENGENHARIA QUÍMICA
466;CIÊNCIAS DA COMPUTAÇÃO
481;PEDAGOGIA
457;REDES DE COMPUTADORES
1810;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
707;ARQUITETURA E URBANISMO
1225;ADMINISTRAÇÃO
1032;GESTÃO DE RECURSOS HUMANOS
1444;NUTRIÇÃO
3603;BIOMEDICINA
254;MARKETING
481;GESTÃO DA PRODUÇÃO INDUSTRIAL
375;NUTRIÇÃO
707;DIREITO
203;DIREITO
1307;ENGENHARIA FLORESTAL
221;ENGENHARIA MECÂNICA
466;ENGENHARIA CIVIL
496;LETRAS - PORTUGUÊS E INGLÊS
15696;GESTÃO DE PRODUÇÃO INDUSTRIAL
35;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS DO PROGRAMA AMS
1100;ENGENHARIA ELETRÔNICA
456;GESTÃO AMBIENTAL
2922;PEDAGOGIA
54;MATEMÁTICA
322;TURISMO
3008;PROCESSOS GERENCIAIS
1281;ENGENHARIA CIVIL
502;ARQUITETURA E URBANISMO
203;GESTÃO COMERCIAL
203;ADMINISTRAÇÃO
322;PROCESSOS GERENCIAIS
203;ENGENHARIA DE COMPUTAÇÃO
546;CIÊNCIAS ATUARIAIS
55;CIÊNCIAS SOCIAIS
466;RELAÇÕES INTERNACIONAIS
4826;ENFERMAGEM
745;PEDAGOGIA
54;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
3641;BIOMEDICINA
1386;ENGENHARIA DE PRODUÇÃO
790;ENGENHARIA BIOMÉDICA
20530;ESTÉTICA E COSMÉTICA
322;AUTOMAÇÃO INDUSTRIAL
55;OCEANOGRAFIA
1732;SISTEMA DE INFORMAÇÃO
1294;GESTÃO COMERCIAL
1043;CIÊNCIAS BIOLÓGICAS
20476;ZOOTECNIA
457;DIREITO
4995;EMPREENDEDORISMO
316;EDUCAÇÃO FÍSICA
2774;NUTRIÇÃO
322;EDUCAÇÃO FÍSICA
15784;GESTÃO COMERCIAL
466;CINEMA E AUDIOVISUAL
21554;DIREITO
227;FILOSOFIA
1273;ODONTOLOGIA
1100;PEDAGOGIA
34;HIDRÁULICA E SANEAMENTO AMBIENTAL
670;MEDICINA
481;ARQUITETURA E URBANISMO
1438;CIÊNCIAS CONTÁBEIS
1892;JOGOS DIGITAIS
1434;FISIOTERAPIA
14413;PEDAGOGIA
1584;GESTÃO EMPRESARIAL
55;MATEMÁTICA
375;ENFERMAGEM
12522;ENFERMAGEM
322;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
26581;TEOLOGIA
79;CIÊNCIAS BIOLÓGICAS
3603;EDUCAÇÃO FÍSICA
24046;GESTÃO HOSPITALAR
54;MEDICINA
1281;ARQUITETURA E URBANISMO
19;SISTEMAS DE INFORMAÇÃO
19;ENGENHARIA DE TELECOMUNICAÇÕES
1810;LETRAS
456;SISTEMAS PARA INTERNET
5669;PEDAGOGIA
322;GESTÃO DE RECURSOS HUMANOS
881;CIÊNCIA DA COMPUTAÇÃO
150;ENGENHARIA DA COMPUTAÇÃO
793;GESTÃO COMERCIAL
221;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
15859;ENGENHARIA DE PRODUÇÃO
219;HISTÓRIA
1129;ENGENHARIA CIVIL
5387;PRODUÇÃO MULTIMÍDIA
4793;LETRAS
23335;SERVIÇO SOCIAL
316;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
1841;ESTÉTICA E COSMÉTICA
21485;MARKETING
1465;LETRAS - PORTUGUÊS E INGLÊS
376;ENFERMAGEM
23459;GESTÃO COMERCIAL
370;DESIGN DE MODA
466;COMUNICAÇÃO E INTELIGÊNCIA DE MERCADO
376;ENFERMAGEM
665;FARMÁCIA
21344;DIREITO
19;PSICOLOGIA
221;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
203;GESTÃO DE RECURSOS HUMANOS
316;CIÊNCIAS BIOLÓGICAS
2183;ENGENHARIA QUÍMICA
1307;ENFERMAGEM
1032;ENGENHARIA MECÂNICA
466;SOCIAL MEDIA
55;FÍSICA
322;PSICOLOGIA
417;PUBLICIDADE E PROPAGANDA
1294;EDUCAÇÃO FÍSICA
56;ENGENHARIA AMBIENTAL
882;CIÊNCIAS CONTÁBEIS
56;MÚSICA - PERCUSSÃO
322;ENGENHARIA ELÉTRICA
3432;ADMINISTRAÇÃO
481;DESIGN DE INTERIORES
3978;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
13752;CIÊNCIAS CONTÁBEIS
1499;ODONTOLOGIA
374;EVENTOS
1365;ENGENHARIA DE COMPUTAÇÃO
22263;ADMINISTRAÇÃO
495;AGRONOMIA
502;FARMÁCIA
1713;LOGÍSTICA
322;BIOMEDICINA
1583;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
55;METEOROLOGIA
1182;CIÊNCIAS CONTÁBEIS
4655;ENGENHARIA CIVIL
54;MATEMÁTICA
14715;ENGENHARIA CIVIL
1810;GESTÃO DE TURISMO
56;BIBLIOTECONOMIA
322;FISIOTERAPIA
2575;SISTEMAS PARA INTERNET
466;SISTEMAS DE INFORMAÇÃO
1149;ENGENHARIA CIVIL
3692;COMÉRCIO EXTERIOR
322;PEDAGOGIA
4141;FARMÁCIA
150;PROCESSOS GERENCIAIS
322;COMÉRCIO EXTERIOR
56;PEDAGOGIA
56;CIÊNCIAS BIOLÓGICAS
18711;FISIOTERAPIA
4522;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
34;ESTRADAS
203;ENGENHARIA MECÂNICA
1816;ADMINISTRAÇÃO
1304;ADMINISTRAÇÃO
1317;DIREITO
16194;ENGENHARIA MECÂNICA
13481;RELAÇÕES INTERNACIONAIS
1275;COMÉRCIO EXTERIOR
55;CIÊNCIAS BIOLÓGICAS
